GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S03,HD02_S03,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08,HD01_S09,HD02_S09,HD01_S10,HD02_S10,HD01_S11,HD02_S11,HD01_S12,HD02_S12,HD01_S13,HD02_S13,HD01_S14,HD02_S14,HD01_S15,HD02_S15,HD01_S16,HD02_S16,HD01_S17,HD02_S17,HD01_S18,HD02_S18,HD01_S19,HD02_S19,HD01_S20,HD02_S20,HD01_S21,HD02_S21,HD01_S22,HD02_S22,HD01_S23,HD02_S23,HD01_S24,HD02_S24,HD01_S25,HD02_S25
1000000US370810153001008,370810153001008,"Block 1008, Block Group 1, Census Tract 153, Guilford County, North Carolina",42,100.0,37,88.1,0,0.0,37,88.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,11.9,5,11.9,5,11.9,5,11.9
1000000US370810153001009,370810153001009,"Block 1009, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001010,370810153001010,"Block 1010, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001011,370810153001011,"Block 1011, Block Group 1, Census Tract 153, Guilford County, North Carolina",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001012,370810153001012,"Block 1012, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001013,370810153001013,"Block 1013, Block Group 1, Census Tract 153, Guilford County, North Carolina",2,100.0,2,100.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001014,370810153001014,"Block 1014, Block Group 1, Census Tract 153, Guilford County, North Carolina",22,100.0,22,100.0,0,0.0,22,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001015,370810153001015,"Block 1015, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001016,370810153001016,"Block 1016, Block Group 1, Census Tract 153, Guilford County, North Carolina",38,100.0,38,100.0,0,0.0,38,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001017,370810153001017,"Block 1017, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001018,370810153001018,"Block 1018, Block Group 1, Census Tract 153, Guilford County, North Carolina",59,100.0,59,100.0,0,0.0,59,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001019,370810153001019,"Block 1019, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001020,370810153001020,"Block 1020, Block Group 1, Census Tract 153, Guilford County, North Carolina",8,100.0,8,100.0,0,0.0,8,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001021,370810153001021,"Block 1021, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001022,370810153001022,"Block 1022, Block Group 1, Census Tract 153, Guilford County, North Carolina",6,100.0,6,100.0,0,0.0,6,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001023,370810153001023,"Block 1023, Block Group 1, Census Tract 153, Guilford County, North Carolina",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001024,370810153001024,"Block 1024, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001025,370810153001025,"Block 1025, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001026,370810153001026,"Block 1026, Block Group 1, Census Tract 153, Guilford County, North Carolina",6,100.0,6,100.0,0,0.0,6,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001027,370810153001027,"Block 1027, Block Group 1, Census Tract 153, Guilford County, North Carolina",2,100.0,1,50.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0
1000000US370810153001028,370810153001028,"Block 1028, Block Group 1, Census Tract 153, Guilford County, North Carolina",12,100.0,12,100.0,0,0.0,12,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001029,370810153001029,"Block 1029, Block Group 1, Census Tract 153, Guilford County, North Carolina",6,100.0,6,100.0,0,0.0,6,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001030,370810153001030,"Block 1030, Block Group 1, Census Tract 153, Guilford County, North Carolina",26,100.0,25,96.2,0,0.0,25,96.2,0,0.0,1,3.8,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001031,370810153001031,"Block 1031, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001032,370810153001032,"Block 1032, Block Group 1, Census Tract 153, Guilford County, North Carolina",4,100.0,3,75.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001033,370810153001033,"Block 1033, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001034,370810153001034,"Block 1034, Block Group 1, Census Tract 153, Guilford County, North Carolina",16,100.0,16,100.0,0,0.0,16,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001035,370810153001035,"Block 1035, Block Group 1, Census Tract 153, Guilford County, North Carolina",5,100.0,5,100.0,0,0.0,5,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001036,370810153001036,"Block 1036, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001037,370810153001037,"Block 1037, Block Group 1, Census Tract 153, Guilford County, North Carolina",4,100.0,4,100.0,0,0.0,4,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001038,370810153001038,"Block 1038, Block Group 1, Census Tract 153, Guilford County, North Carolina",5,100.0,5,100.0,0,0.0,5,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001039,370810153001039,"Block 1039, Block Group 1, Census Tract 153, Guilford County, North Carolina",6,100.0,6,100.0,0,0.0,6,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001040,370810153001040,"Block 1040, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001041,370810153001041,"Block 1041, Block Group 1, Census Tract 153, Guilford County, North Carolina",2,100.0,2,100.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001042,370810153001042,"Block 1042, Block Group 1, Census Tract 153, Guilford County, North Carolina",43,100.0,38,88.4,0,0.0,38,88.4,0,0.0,5,11.6,0,0.0,5,11.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001043,370810153001043,"Block 1043, Block Group 1, Census Tract 153, Guilford County, North Carolina",44,100.0,39,88.6,0,0.0,37,84.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,9.1,0,0.0,4,9.1,0,0.0,3,6.8,0,0.0,1,2.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001044,370810153001044,"Block 1044, Block Group 1, Census Tract 153, Guilford County, North Carolina",64,100.0,64,100.0,0,0.0,64,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001045,370810153001045,"Block 1045, Block Group 1, Census Tract 153, Guilford County, North Carolina",58,100.0,52,89.7,2,3.4,51,87.9,1,1.7,6,10.3,0,0.0,6,10.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.7,1,1.7,0,0.0,0,0.0
1000000US370810153001046,370810153001046,"Block 1046, Block Group 1, Census Tract 153, Guilford County, North Carolina",29,100.0,23,79.3,0,0.0,23,79.3,0,0.0,5,17.2,0,0.0,5,17.2,0,0.0,1,3.4,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001047,370810153001047,"Block 1047, Block Group 1, Census Tract 153, Guilford County, North Carolina",23,100.0,14,60.9,0,0.0,14,60.9,0,0.0,2,8.7,0,0.0,2,8.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,30.4,0,0.0,7,30.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001048,370810153001048,"Block 1048, Block Group 1, Census Tract 153, Guilford County, North Carolina",5,100.0,5,100.0,0,0.0,5,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001049,370810153001049,"Block 1049, Block Group 1, Census Tract 153, Guilford County, North Carolina",5,100.0,5,100.0,0,0.0,5,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001050,370810153001050,"Block 1050, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001051,370810153001051,"Block 1051, Block Group 1, Census Tract 153, Guilford County, North Carolina",26,100.0,7,26.9,0,0.0,7,26.9,0,0.0,19,73.1,0,0.0,19,73.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001052,370810153001052,"Block 1052, Block Group 1, Census Tract 153, Guilford County, North Carolina",36,100.0,1,2.8,0,0.0,1,2.8,0,0.0,35,97.2,0,0.0,35,97.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001053,370810153001053,"Block 1053, Block Group 1, Census Tract 153, Guilford County, North Carolina",12,100.0,5,41.7,0,0.0,5,41.7,0,0.0,7,58.3,0,0.0,7,58.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001054,370810153001054,"Block 1054, Block Group 1, Census Tract 153, Guilford County, North Carolina",105,100.0,28,26.7,1,1.0,22,21.0,1,1.0,76,72.4,0,0.0,73,69.5,0,0.0,10,9.5,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001055,370810153001055,"Block 1055, Block Group 1, Census Tract 153, Guilford County, North Carolina",7,100.0,5,71.4,0,0.0,5,71.4,0,0.0,2,28.6,0,0.0,2,28.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001056,370810153001056,"Block 1056, Block Group 1, Census Tract 153, Guilford County, North Carolina",47,100.0,12,25.5,2,4.3,12,25.5,2,4.3,35,74.5,0,0.0,35,74.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001057,370810153001057,"Block 1057, Block Group 1, Census Tract 153, Guilford County, North Carolina",12,100.0,3,25.0,0,0.0,3,25.0,0,0.0,9,75.0,0,0.0,9,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001058,370810153001058,"Block 1058, Block Group 1, Census Tract 153, Guilford County, North Carolina",28,100.0,7,25.0,3,10.7,7,25.0,3,10.7,20,71.4,0,0.0,20,71.4,0,0.0,1,3.6,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001059,370810153001059,"Block 1059, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001060,370810153001060,"Block 1060, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001061,370810153001061,"Block 1061, Block Group 1, Census Tract 153, Guilford County, North Carolina",29,100.0,27,93.1,0,0.0,27,93.1,0,0.0,2,6.9,0,0.0,2,6.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001062,370810153001062,"Block 1062, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001063,370810153001063,"Block 1063, Block Group 1, Census Tract 153, Guilford County, North Carolina",16,100.0,6,37.5,0,0.0,5,31.3,0,0.0,11,68.8,0,0.0,10,62.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001064,370810153001064,"Block 1064, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001065,370810153001065,"Block 1065, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001066,370810153001066,"Block 1066, Block Group 1, Census Tract 153, Guilford County, North Carolina",12,100.0,12,100.0,0,0.0,12,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001067,370810153001067,"Block 1067, Block Group 1, Census Tract 153, Guilford County, North Carolina",197,100.0,178,90.4,0,0.0,178,90.4,0,0.0,15,7.6,0,0.0,15,7.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,2.0,0,0.0,4,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001068,370810153001068,"Block 1068, Block Group 1, Census Tract 153, Guilford County, North Carolina",62,100.0,57,91.9,1,1.6,57,91.9,1,1.6,5,8.1,0,0.0,5,8.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001069,370810153001069,"Block 1069, Block Group 1, Census Tract 153, Guilford County, North Carolina",67,100.0,58,86.6,0,0.0,57,85.1,0,0.0,8,11.9,0,0.0,7,10.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.0,0,0.0,2,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.5,0,0.0,0,0.0,0,0.0
1000000US370810153001070,370810153001070,"Block 1070, Block Group 1, Census Tract 153, Guilford County, North Carolina",22,100.0,12,54.5,0,0.0,10,45.5,0,0.0,11,50.0,0,0.0,10,45.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001071,370810153001071,"Block 1071, Block Group 1, Census Tract 153, Guilford County, North Carolina",7,100.0,3,42.9,0,0.0,3,42.9,0,0.0,3,42.9,0,0.0,3,42.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.3,0,0.0,1,14.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001072,370810153001072,"Block 1072, Block Group 1, Census Tract 153, Guilford County, North Carolina",107,100.0,17,15.9,0,0.0,17,15.9,0,0.0,90,84.1,0,0.0,90,84.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001073,370810153001073,"Block 1073, Block Group 1, Census Tract 153, Guilford County, North Carolina",69,100.0,9,13.0,0,0.0,9,13.0,0,0.0,60,87.0,0,0.0,60,87.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001074,370810153001074,"Block 1074, Block Group 1, Census Tract 153, Guilford County, North Carolina",32,100.0,8,25.0,0,0.0,8,25.0,0,0.0,24,75.0,0,0.0,24,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810153001075,370810153001075,"Block 1075, Block Group 1, Census Tract 153, Guilford County, North Carolina",264,100.0,218,82.6,1,0.4,218,82.6,1,0.4,39,14.8,1,0.4,39,14.8,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,5,1.9,0,0.0,5,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.8,1,0.4,2,0.8,1,0.4
1000000US370810153001076,370810153001076,"Block 1076, Block Group 1, Census Tract 153, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810153001077,370810153001077,"Block 1077, Block Group 1, Census Tract 153, Guilford County, North Carolina",24,100.0,23,95.8,0,0.0,23,95.8,0,0.0,1,4.2,0,0.0,1,4.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
